OTU	Size	Taxonomy
Otu2356	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Cephalothecaceae(100);f__Cephalothecaceae_unclassified(100);f__Cephalothecaceae_unclassified(100);f__Cephalothecaceae_unclassified(100);
Otu2357	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Rhytismatales(100);f__Rhytismataceae(100);g__Lophodermium(100);s__Lophodermium_piceae(100);Lophodermium_piceae(100);
Otu2358	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Rhytismatales(100);f__Rhytismataceae(100);f__Rhytismataceae_unclassified(100);f__Rhytismataceae_unclassified(100);f__Rhytismataceae_unclassified(100);
Otu2359	1	k__Fungi(100);p__Basidiomycota(100);c__Exobasidiomycetes(100);o__Exobasidiales(100);f__Exobasidiaceae(100);g__Exobasidium(100);s__Exobasidium_japonicum(100);Exobasidium_japonicum(100);
Otu2360	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Myxotrichaceae(100);g__Oidiodendron(100);s__Oidiodendron_pilicola(100);Oidiodendron_pilicola(100);
Otu2361	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Hyaloscyphaceae(100);g__unclassified_Hyaloscyphaceae(100);s__Hyaloscyphaceae_sp(100);Hyaloscyphaceae(100);
Otu2362	1	k__Fungi(100);p__Ascomycota(100);c__Lecanoromycetes(100);o__Caliciales(100);f__Physciaceae(100);g__Physcia(100);s__Physcia_alnophila(100);Physcia_alnophila(100);
Otu2363	1	k__Fungi(100);p__Ascomycota(100);c__Lecanoromycetes(100);o__Caliciales(100);f__Physciaceae(100);g__Physcia(100);s__Physcia_stellaris(100);Physcia_stellaris(100);
Otu2364	1	k__Fungi(100);p__Basidiomycota(100);c__Exobasidiomycetes(100);o__Exobasidiales(100);f__Exobasidiaceae(100);g__Exobasidium(100);g__Exobasidium_unclassified(100);g__Exobasidium_unclassified(100);
Otu2365	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Sclerotiniaceae(100);g__Ciboria(100);s__Ciboria_amentacea(100);Ciboria_amentacea(100);
Otu2366	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Cephalothecaceae(100);g__unclassified_Cephalothecaceae(100);s__Cephalothecaceae_sp(100);Cephalothecaceae(100);
Otu2367	1	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Onygenales(100);f__Ascosphaeraceae(100);g__Ascosphaera(100);s__Ascosphaera_apis(100);Ascosphaera_apis(100);
Otu2368	1	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu2369	1	k__Fungi(100);p__Basidiomycota(100);c__Exobasidiomycetes(100);o__Exobasidiales(100);f__Exobasidiaceae(100);g__Exobasidium(100);g__Exobasidium_unclassified(100);g__Exobasidium_unclassified(100);
Otu2370	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Sclerotiniaceae(100);g__Sclerencoelia(100);s__Sclerencoelia_fascicularis(100);Sclerencoelia_fascicularis(100);
Otu2371	1	k__Fungi(100);p__Basidiomycota(100);c__Exobasidiomycetes(100);o__Exobasidiales(100);f__Exobasidiaceae(100);g__Exobasidium(100);s__Exobasidium_vaccinii(100);Exobasidium_vaccinii(100);
Otu2372	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Sclerotiniaceae(100);g__Ciboria(100);s__Ciboria_amentacea(100);Ciboria_amentacea(100);
Otu2373	1	k__Fungi(100);p__Basidiomycota(100);c__Exobasidiomycetes(100);o__Exobasidiales(100);f__Exobasidiaceae(100);g__Exobasidium(100);s__Exobasidium_maculosum(100);Exobasidium_maculosum(100);
Otu2374	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);
Otu2375	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Diaporthales(100);f__Melanconidaceae(100);g__Melanconis(100);s__Melanconis_stilbostoma(100);Melanconis_stilbostoma(100);
Otu2376	1	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu2377	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);
Otu2378	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Vibrisseaceae(100);g__Phialocephala(100);s__Phialocephala_compacta(100);Phialocephala_compacta(100);
Otu2379	1	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Onygenales(100);f__Onygenales_fam_Incertae_sedis(100);g__Spiromastix(100);s__Spiromastix_sp(100);Spiromastix(100);
Otu2380	1	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu2381	1	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu2382	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiales_fam_Incertae_sedis(100);f__Helotiales_fam_Incertae_sedis_unclassified(100);f__Helotiales_fam_Incertae_sedis_unclassified(100);f__Helotiales_fam_Incertae_sedis_unclassified(100);
Otu2383	1	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu2384	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);
Otu2385	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Hyaloscyphaceae(100);g__Arachnopeziza(100);s__Arachnopeziza_sp(100);Arachnopeziza(100);
Otu2386	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Boliniales(100);f__Boliniaceae(100);g__Pseudovalsaria(100);s__Pseudovalsaria_sp(100);Pseudovalsaria(100);
Otu2387	1	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);c__Eurotiomycetes_unclassified(100);c__Eurotiomycetes_unclassified(100);c__Eurotiomycetes_unclassified(100);c__Eurotiomycetes_unclassified(100);c__Eurotiomycetes_unclassified(100);
Otu2388	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Rutstroemiaceae(100);f__Rutstroemiaceae_unclassified(100);f__Rutstroemiaceae_unclassified(100);f__Rutstroemiaceae_unclassified(100);
Otu2389	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Xylariales(100);f__Hyponectriaceae(100);g__Physalospora(100);s__Physalospora_scirpi(100);Physalospora_scirpi(100);
Otu2390	1	k__Fungi(100);p__Basidiomycota(100);c__Cystobasidiomycetes(100);o__Cystobasidiomycetes_ord_Incertae_sedis(100);f__Buckleyzymaceae(100);g__Buckleyzyma(100);s__Buckleyzyma_sp(100);Buckleyzyma(100);
Otu2391	1	k__Fungi(100);p__Mucoromycota(100);c__Umbelopsidomycetes(100);o__Umbelopsidales(100);f__Umbelopsidaceae(100);g__Umbelopsis(100);s__Umbelopsis_sp(100);Umbelopsis(100);
Otu2392	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Xylariales(100);f__Hyponectriaceae(100);g__Physalospora(100);s__Physalospora_scirpi(100);Physalospora_scirpi(100);
Otu2393	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Xylariales(100);f__Hyponectriaceae(100);g__Physalospora(100);s__Physalospora_scirpi(100);Physalospora_scirpi(100);
Otu2394	1	k__Fungi(100);p__Mucoromycota(100);c__Umbelopsidomycetes(100);o__Umbelopsidales(100);f__Umbelopsidaceae(100);g__Umbelopsis(100);s__Umbelopsis_isabellina(100);Umbelopsis_isabellina(100);
Otu2395	1	k__Fungi(100);p__Mucoromycota(100);c__Umbelopsidomycetes(100);o__Umbelopsidales(100);f__Umbelopsidaceae(100);g__Umbelopsis(100);s__Umbelopsis_dimorpha(100);Umbelopsis_dimorpha(100);
Otu2396	1	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Hymenochaetales(100);f__Tubulicrinaceae(100);g__Tubulicrinis(100);s__Tubulicrinis_glebulosus(100);Tubulicrinis_glebulosus(100);
Otu2397	1	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu2398	1	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu2399	1	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Russulales(100);f__Peniophoraceae(100);g__Peniophora(100);s__Peniophora_pseudoversicolor(100);Peniophora_pseudoversicolor(100);
Otu2400	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiaceae(100);g__Hymenoscyphus(100);s__Hymenoscyphus_tetracladius(100);Hymenoscyphus_tetracladius(100);
Otu2401	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Chaetomiaceae(100);g__Chaetomium(100);g__Chaetomium_unclassified(100);g__Chaetomium_unclassified(100);
Otu2402	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Lasiosphaeriaceae(100);g__Schizothecium(100);s__Schizothecium_glutinans(100);Schizothecium_glutinans(100);
Otu2403	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Chaetomiaceae(100);g__Zopfiella(100);s__Zopfiella_pleuropora(100);Zopfiella_pleuropora(100);
Otu2404	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Chaetomiaceae(100);g__Chaetomium(100);s__Chaetomium_spinosum(100);Chaetomium_spinosum(100);
Otu2405	1	k__Fungi(100);p__Ascomycota(100);c__Lecanoromycetes(100);o__Ostropales(100);f__Stictidaceae(100);g__Cryptodiscus(100);s__Cryptodiscus_pallidus(100);Cryptodiscus_pallidus(100);
Otu2406	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Chaetomiaceae(100);g__Arcopilus(100);s__Arcopilus_cupreus(100);Arcopilus_cupreus(100);
Otu2407	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Leptosphaeriaceae(100);g__Paraleptosphaeria(100);s__Paraleptosphaeria_dryadis(100);Paraleptosphaeria_dryadis(100);
Otu2408	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Chaetomiaceae(100);g__Melanocarpus(100);s__Melanocarpus_albomyces(100);Melanocarpus_albomyces(100);
Otu2409	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Chaetomiaceae(100);g__Chaetomium(100);s__Chaetomium_iranianum(100);Chaetomium_iranianum(100);
Otu2410	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Phaeosphaeriaceae(100);g__Parastagonospora(100);s__Parastagonospora_nodorum(100);Parastagonospora_nodorum(100);
Otu2411	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Chaetomiaceae(100);g__Chaetomium(100);g__Chaetomium_unclassified(100);g__Chaetomium_unclassified(100);
Otu2412	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Phaeosphaeriaceae(100);g__Parastagonospora(100);s__Parastagonospora_nodorum(100);Parastagonospora_nodorum(100);
Otu2413	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Phaeosphaeriaceae(100);g__Phaeosphaeria(100);g__Phaeosphaeria_unclassified(100);g__Phaeosphaeria_unclassified(100);
Otu2414	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Chaetomiaceae(100);g__Arcopilus(100);s__Arcopilus_aureus(100);Arcopilus_aureus(100);
Otu2415	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Chaetomiaceae(100);g__Chaetomium(100);s__Chaetomium_nigricolor(100);Chaetomium_nigricolor(100);
Otu2416	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Pleosporaceae(100);g__Alternaria(100);s__Alternaria_brassicae(100);Alternaria_brassicae(100);
Otu2417	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Lasiosphaeriaceae(100);g__Podospora(100);s__Podospora_selenospora(100);Podospora_selenospora(100);
Otu2418	1	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu2419	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Pleosporaceae(100);g__Alternaria(100);g__Alternaria_unclassified(100);g__Alternaria_unclassified(100);
Otu2420	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);
Otu2421	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);
Otu2422	1	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu2423	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiaceae(100);g__Crocicreas(100);g__Crocicreas_unclassified(100);g__Crocicreas_unclassified(100);
Otu2424	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Capnodiales(100);f__Dissoconiaceae(100);g__Pseudoveronaea(100);s__Pseudoveronaea_obclavata(100);Pseudoveronaea_obclavata(100);
Otu2425	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Pleosporaceae(100);f__Pleosporaceae_unclassified(100);f__Pleosporaceae_unclassified(100);f__Pleosporaceae_unclassified(100);
Otu2426	1	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu2427	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Pleosporaceae(100);g__Pyrenophora(100);s__Pyrenophora_erythrospila(100);Pyrenophora_erythrospila(100);
Otu2428	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Cordycipitaceae(100);g__Akanthomyces(100);g__Akanthomyces_unclassified(100);g__Akanthomyces_unclassified(100);
Otu2429	1	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariomycetes_ord_Incertae_sedis(100);f__Sordariomycetes_fam_Incertae_sedis(100);g__Oncopodiella(100);s__Oncopodiella_sp(100);Oncopodiella(100);
Otu2430	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Hyaloscyphaceae(100);g__Ciliolarina(100);s__Ciliolarina_pinicola(100);Ciliolarina_pinicola(100);
Otu2431	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Hyaloscyphaceae(100);g__Ciliolarina(100);s__Ciliolarina_sp(100);Ciliolarina(100);
Otu2432	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiaceae(100);g__Infundichalara(100);s__Infundichalara_minuta(100);Infundichalara_minuta(100);
Otu2433	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Hyaloscyphaceae(100);g__Ciliolarina(100);s__Ciliolarina_sp(100);Ciliolarina(100);
Otu2434	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Pleosporaceae(100);g__Curvularia(100);s__Curvularia_inaequalis(100);Curvularia_inaequalis(100);
Otu2435	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Phaeosphaeriaceae(100);g__Nodulosphaeria(100);g__Nodulosphaeria_unclassified(100);g__Nodulosphaeria_unclassified(100);
Otu2436	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);
Otu2437	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiales_fam_Incertae_sedis(100);g__Xenochalara(100);g__Xenochalara_unclassified(100);g__Xenochalara_unclassified(100);
Otu2438	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);
Otu2439	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiales_fam_Incertae_sedis(100);g__Chalara(100);s__Chalara_longipes(100);Chalara_longipes(100);
Otu2440	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Phaeosphaeriaceae(100);g__Nodulosphaeria(100);g__Nodulosphaeria_unclassified(100);g__Nodulosphaeria_unclassified(100);
Otu2441	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiales_fam_Incertae_sedis(100);f__Helotiales_fam_Incertae_sedis_unclassified(100);f__Helotiales_fam_Incertae_sedis_unclassified(100);f__Helotiales_fam_Incertae_sedis_unclassified(100);
Otu2442	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);
Otu2443	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Phaeosphaeriaceae(100);g__Paraphoma(100);s__Paraphoma_fimeti(100);Paraphoma_fimeti(100);
Otu2444	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);
Otu2445	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiales_fam_Incertae_sedis(100);g__Xenochalara(100);s__Xenochalara_sp(100);Xenochalara(100);
Otu2446	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Cucurbitariaceae(100);g__Parafenestella(100);s__Parafenestella_alpina(100);Parafenestella_alpina(100);
Otu2447	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Hyaloscyphaceae(100);g__Microscypha(100);s__Microscypha_sp(100);Microscypha(100);
Otu2448	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Hyaloscyphaceae(100);g__Calycina(100);s__Calycina_ellisii(100);Calycina_ellisii(100);
Otu2449	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Cucurbitariaceae(100);g__Parafenestella(100);s__Parafenestella_alpina(100);Parafenestella_alpina(100);
Otu2450	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Capnodiales(100);f__Teratosphaeriaceae(100);g__Elasticomyces(100);s__Elasticomyces_elasticus(100);Elasticomyces_elasticus(100);
Otu2451	1	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu2452	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Myriangiales(100);f__Myriangiaceae(100);g__unclassified_Myriangiaceae(100);s__Myriangiaceae_sp(100);Myriangiaceae(100);
Otu2453	1	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Hyaloscyphaceae(100);f__Hyaloscyphaceae_unclassified(100);f__Hyaloscyphaceae_unclassified(100);f__Hyaloscyphaceae_unclassified(100);
Otu2454	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);
Otu2455	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Cucurbitariaceae(100);g__Parafenestella(100);s__Parafenestella_alpina(100);Parafenestella_alpina(100);
Otu2456	1	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);
Otu2457	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Didymellaceae(100);g__Heterophoma(100);g__Heterophoma_unclassified(100);g__Heterophoma_unclassified(100);
